trip_id,arrival_time,departure_time,stop_id,stop_sequence
1100,05:25:00,05:25:00,ΠΕΙΡ,1
1100,05:27:00,05:27:00,ΠΛΕΥ,2
1100,05:31:00,05:31:00,ΠΑΙΡ,3
1100,05:36:00,05:36:00,ΠΡΟΥ,5
1100,05:43:00,05:43:00,ΑΘΗΝ,6
1101,05:58:00,05:58:00,ΑΘΗΝ,1
1101,06:01:00,06:01:00,ΠΡΟΥ,2
1101,06:07:00,06:07:00,ΠΑΙΡ,4
1101,06:10:00,06:10:00,ΠΛΕΥ,5
1101,06:16:00,06:16:00,ΠΕΙΡ,6
1102,06:25:00,06:25:00,ΠΕΙΡ,1
1102,06:27:00,06:27:00,ΠΛΕΥ,2
1102,06:31:00,06:31:00,ΠΑΙΡ,3
1102,06:36:00,06:36:00,ΠΡΟΥ,5
1102,06:43:00,06:43:00,ΑΘΗΝ,6
1103,06:58:00,06:58:00,ΑΘΗΝ,1
1103,07:01:00,07:01:00,ΠΡΟΥ,2
1103,07:07:00,07:07:00,ΠΑΙΡ,4
1103,07:10:00,07:10:00,ΠΛΕΥ,5
1103,07:16:00,07:16:00,ΠΕΙΡ,6
1104,07:25:00,07:25:00,ΠΕΙΡ,1
1104,07:27:00,07:27:00,ΠΛΕΥ,2
1104,07:31:00,07:31:00,ΠΑΙΡ,3
1104,07:36:00,07:36:00,ΠΡΟΥ,5
1104,07:43:00,07:43:00,ΑΘΗΝ,6
1106,08:25:00,08:25:00,ΠΕΙΡ,1
1106,08:27:00,08:27:00,ΠΛΕΥ,2
1106,08:31:00,08:31:00,ΠΑΙΡ,3
1106,08:36:00,08:36:00,ΠΡΟΥ,5
1106,08:43:00,08:43:00,ΑΘΗΝ,6
1107,08:58:00,08:58:00,ΑΘΗΝ,1
1107,09:01:00,09:01:00,ΠΡΟΥ,2
1107,09:07:00,09:07:00,ΠΑΙΡ,4
1107,09:10:00,09:10:00,ΠΛΕΥ,5
1107,09:16:00,09:16:00,ΠΕΙΡ,6
1108,09:25:00,09:25:00,ΠΕΙΡ,1
1108,09:27:00,09:27:00,ΠΛΕΥ,2
1108,09:31:00,09:31:00,ΠΑΙΡ,3
1108,09:36:00,09:36:00,ΠΡΟΥ,5
1108,09:43:00,09:43:00,ΑΘΗΝ,6
1109,09:58:00,09:58:00,ΑΘΗΝ,1
1109,10:01:00,10:01:00,ΠΡΟΥ,2
1109,10:07:00,10:07:00,ΠΑΙΡ,4
1109,10:10:00,10:10:00,ΠΛΕΥ,5
1109,10:16:00,10:16:00,ΠΕΙΡ,6
1110,10:25:00,10:25:00,ΠΕΙΡ,1
1110,10:27:00,10:27:00,ΠΛΕΥ,2
1110,10:31:00,10:31:00,ΠΑΙΡ,3
1110,10:36:00,10:36:00,ΠΡΟΥ,5
1110,10:43:00,10:43:00,ΑΘΗΝ,6
1111,10:58:00,10:58:00,ΑΘΗΝ,1
1111,11:01:00,11:01:00,ΠΡΟΥ,2
1111,11:07:00,11:07:00,ΠΑΙΡ,4
1111,11:10:00,11:10:00,ΠΛΕΥ,5
1111,11:16:00,11:16:00,ΠΕΙΡ,6
1112,11:25:00,11:25:00,ΠΕΙΡ,1
1112,11:27:00,11:27:00,ΠΛΕΥ,2
1112,11:31:00,11:31:00,ΠΑΙΡ,3
1112,11:36:00,11:36:00,ΠΡΟΥ,5
1112,11:43:00,11:43:00,ΑΘΗΝ,6
1113,11:58:00,11:58:00,ΑΘΗΝ,1
1113,12:01:00,12:01:00,ΠΡΟΥ,2
1113,12:07:00,12:07:00,ΠΑΙΡ,4
1113,12:10:00,12:10:00,ΠΛΕΥ,5
1113,12:16:00,12:16:00,ΠΕΙΡ,6
1114,12:25:00,12:25:00,ΠΕΙΡ,1
1114,12:27:00,12:27:00,ΠΛΕΥ,2
1114,12:31:00,12:31:00,ΠΑΙΡ,3
1114,12:36:00,12:36:00,ΠΡΟΥ,5
1114,12:43:00,12:43:00,ΑΘΗΝ,6
1115,12:58:00,12:58:00,ΑΘΗΝ,1
1115,13:01:00,13:01:00,ΠΡΟΥ,2
1115,13:07:00,13:07:00,ΠΑΙΡ,4
1115,13:10:00,13:10:00,ΠΛΕΥ,5
1115,13:16:00,13:16:00,ΠΕΙΡ,6
1116,13:25:00,13:25:00,ΠΕΙΡ,1
1116,13:27:00,13:27:00,ΠΛΕΥ,2
1116,13:31:00,13:31:00,ΠΑΙΡ,3
1116,13:36:00,13:36:00,ΠΡΟΥ,5
1116,13:43:00,13:43:00,ΑΘΗΝ,6
1117,13:58:00,13:58:00,ΑΘΗΝ,1
1117,14:01:00,14:01:00,ΠΡΟΥ,2
1117,14:07:00,14:07:00,ΠΑΙΡ,4
1117,14:10:00,14:10:00,ΠΛΕΥ,5
1117,14:16:00,14:16:00,ΠΕΙΡ,6
1118,14:25:00,14:25:00,ΠΕΙΡ,1
1118,14:27:00,14:27:00,ΠΛΕΥ,2
1118,14:31:00,14:31:00,ΠΑΙΡ,3
1118,14:36:00,14:36:00,ΠΡΟΥ,5
1118,14:43:00,14:43:00,ΑΘΗΝ,6
1119,14:58:00,14:58:00,ΑΘΗΝ,1
1119,15:01:00,15:01:00,ΠΡΟΥ,2
1119,15:07:00,15:07:00,ΠΑΙΡ,4
1119,15:10:00,15:10:00,ΠΛΕΥ,5
1119,15:16:00,15:16:00,ΠΕΙΡ,6
1120,15:25:00,15:25:00,ΠΕΙΡ,1
1120,15:27:00,15:27:00,ΠΛΕΥ,2
1120,15:31:00,15:31:00,ΠΑΙΡ,3
1120,15:36:00,15:36:00,ΠΡΟΥ,5
1120,15:43:00,15:43:00,ΑΘΗΝ,6
1121,15:58:00,15:58:00,ΑΘΗΝ,1
1121,16:01:00,16:01:00,ΠΡΟΥ,2
1121,16:07:00,16:07:00,ΠΑΙΡ,4
1121,16:10:00,16:10:00,ΠΛΕΥ,5
1121,16:16:00,16:16:00,ΠΕΙΡ,6
1122,16:25:00,16:25:00,ΠΕΙΡ,1
1122,16:27:00,16:27:00,ΠΛΕΥ,2
1122,16:31:00,16:31:00,ΠΑΙΡ,3
1122,16:36:00,16:36:00,ΠΡΟΥ,5
1122,16:43:00,16:43:00,ΑΘΗΝ,6
1123,16:58:00,16:58:00,ΑΘΗΝ,1
1123,17:01:00,17:01:00,ΠΡΟΥ,2
1123,17:07:00,17:07:00,ΠΑΙΡ,4
1123,17:10:00,17:10:00,ΠΛΕΥ,5
1123,17:16:00,17:16:00,ΠΕΙΡ,6
1124,17:25:00,17:25:00,ΠΕΙΡ,1
1124,17:27:00,17:27:00,ΠΛΕΥ,2
1124,17:31:00,17:31:00,ΠΑΙΡ,3
1124,17:36:00,17:36:00,ΠΡΟΥ,5
1124,17:43:00,17:43:00,ΑΘΗΝ,6
1125,17:58:00,17:58:00,ΑΘΗΝ,1
1125,18:01:00,18:01:00,ΠΡΟΥ,2
1125,18:07:00,18:07:00,ΠΑΙΡ,4
1125,18:10:00,18:10:00,ΠΛΕΥ,5
1125,18:16:00,18:16:00,ΠΕΙΡ,6
1126,18:25:00,18:25:00,ΠΕΙΡ,1
1126,18:27:00,18:27:00,ΠΛΕΥ,2
1126,18:31:00,18:31:00,ΠΑΙΡ,3
1126,18:36:00,18:36:00,ΠΡΟΥ,5
1126,18:43:00,18:43:00,ΑΘΗΝ,6
1127,18:58:00,18:58:00,ΑΘΗΝ,1
1127,19:01:00,19:01:00,ΠΡΟΥ,2
1127,19:07:00,19:07:00,ΠΑΙΡ,4
1127,19:10:00,19:10:00,ΠΛΕΥ,5
1127,19:16:00,19:16:00,ΠΕΙΡ,6
1128,19:25:00,19:25:00,ΠΕΙΡ,1
1128,19:27:00,19:27:00,ΠΛΕΥ,2
1128,19:31:00,19:31:00,ΠΑΙΡ,3
1128,19:36:00,19:36:00,ΠΡΟΥ,5
1128,19:43:00,19:43:00,ΑΘΗΝ,6
1129,19:58:00,19:58:00,ΑΘΗΝ,1
1129,20:01:00,20:01:00,ΠΡΟΥ,2
1129,20:07:00,20:07:00,ΠΑΙΡ,4
1129,20:10:00,20:10:00,ΠΛΕΥ,5
1129,20:16:00,20:16:00,ΠΕΙΡ,6
1130,20:25:00,20:25:00,ΠΕΙΡ,1
1130,20:27:00,20:27:00,ΠΛΕΥ,2
1130,20:31:00,20:31:00,ΠΑΙΡ,3
1130,20:36:00,20:36:00,ΠΡΟΥ,5
1130,20:43:00,20:43:00,ΑΘΗΝ,6
11300,06:23:00,06:23:00,ΠΑΤΡ,1
11300,06:26:00,06:26:00,ΑΝΕΔ,2
11301,06:30:00,06:30:00,ΑΝΕΔ,1
11301,06:32:00,06:32:00,ΠΑΤΡ,2
11301,06:36:00,06:36:00,ΠΑΝΧ,3
11301,06:40:00,06:40:00,ΑΓΥΑ,4
11301,06:41:00,06:41:00,ΜΠΟΖ,5
11301,06:45:00,06:45:00,ΚΑΣΛ,6
11301,06:48:00,06:48:00,ΡΙΟΝ,7
11301,06:52:00,06:52:00,ΑΚΤΑ,8
11301,06:55:00,06:55:00,ΑΒΑΣ,9
11302,07:21:00,07:21:00,ΠΑΤΡ,1
11302,07:26:00,07:26:00,ΑΝΕΔ,2
11303,07:30:00,07:30:00,ΑΝΕΔ,1
11303,07:32:00,07:32:00,ΠΑΤΡ,2
11303,07:36:00,07:36:00,ΠΑΝΧ,3
11303,07:40:00,07:40:00,ΑΓΥΑ,4
11303,07:41:00,07:41:00,ΜΠΟΖ,5
11303,07:45:00,07:45:00,ΚΑΣΛ,6
11303,07:48:00,07:48:00,ΡΙΟΝ,7
11303,07:52:00,07:52:00,ΑΚΤΑ,8
11303,07:55:00,07:55:00,ΑΒΑΣ,9
11304,08:21:00,08:21:00,ΠΑΤΡ,1
11304,08:26:00,08:26:00,ΑΝΕΔ,2
11305,08:30:00,08:30:00,ΑΝΕΔ,1
11305,08:32:00,08:32:00,ΠΑΤΡ,2
11305,08:36:00,08:36:00,ΠΑΝΧ,3
11305,08:40:00,08:40:00,ΑΓΥΑ,4
11305,08:41:00,08:41:00,ΜΠΟΖ,5
11305,08:45:00,08:45:00,ΚΑΣΛ,6
11305,08:48:00,08:48:00,ΡΙΟΝ,7
11305,08:52:00,08:52:00,ΑΚΤΑ,8
11305,08:55:00,08:55:00,ΑΒΑΣ,9
11306,09:00:00,09:00:00,ΑΒΑΣ,1
11306,09:07:00,09:07:00,ΡΙΟΝ,2
11306,09:09:00,09:09:00,ΚΑΣΛ,3
11306,09:11:00,09:11:00,ΑΓΥΑ,4
11306,09:16:00,09:16:00,ΠΑΝΧ,5
11306,09:21:00,09:21:00,ΠΑΤΡ,6
11306,09:26:00,09:26:00,ΑΝΕΔ,7
11307,09:30:00,09:30:00,ΑΝΕΔ,1
11307,09:32:00,09:32:00,ΠΑΤΡ,2
11307,09:36:00,09:36:00,ΠΑΝΧ,3
11307,09:40:00,09:40:00,ΑΓΥΑ,4
11307,09:41:00,09:41:00,ΜΠΟΖ,5
11307,09:45:00,09:45:00,ΚΑΣΛ,6
11307,09:48:00,09:48:00,ΡΙΟΝ,7
11307,09:52:00,09:52:00,ΑΚΤΑ,8
11307,09:55:00,09:55:00,ΑΒΑΣ,9
11308,10:00:00,10:00:00,ΑΒΑΣ,1
11308,10:07:00,10:07:00,ΡΙΟΝ,2
11308,10:09:00,10:09:00,ΚΑΣΛ,3
11308,10:11:00,10:11:00,ΑΓΥΑ,4
11308,10:16:00,10:16:00,ΠΑΝΧ,5
11308,10:21:00,10:21:00,ΠΑΤΡ,6
11308,10:26:00,10:26:00,ΑΝΕΔ,7
11309,10:30:00,10:30:00,ΑΝΕΔ,1
11309,10:32:00,10:32:00,ΠΑΤΡ,2
11309,10:36:00,10:36:00,ΠΑΝΧ,3
11309,10:40:00,10:40:00,ΑΓΥΑ,4
11309,10:41:00,10:41:00,ΜΠΟΖ,5
11309,10:45:00,10:45:00,ΚΑΣΛ,6
11309,10:48:00,10:48:00,ΡΙΟΝ,7
11309,10:52:00,10:52:00,ΑΚΤΑ,8
11309,10:55:00,10:55:00,ΑΒΑΣ,9
1131,20:58:00,20:58:00,ΑΘΗΝ,1
1131,21:01:00,21:01:00,ΠΡΟΥ,2
1131,21:07:00,21:07:00,ΠΑΙΡ,4
1131,21:10:00,21:10:00,ΠΛΕΥ,5
1131,21:16:00,21:16:00,ΠΕΙΡ,6
1132,21:25:00,21:25:00,ΠΕΙΡ,1
1132,21:27:00,21:27:00,ΠΛΕΥ,2
1132,21:31:00,21:31:00,ΠΑΙΡ,3
1132,21:36:00,21:36:00,ΠΡΟΥ,5
1132,21:43:00,21:43:00,ΑΘΗΝ,6
1133,21:58:00,21:58:00,ΑΘΗΝ,1
1133,22:01:00,22:01:00,ΠΡΟΥ,2
1133,22:07:00,22:07:00,ΠΑΙΡ,4
1133,22:10:00,22:10:00,ΠΛΕΥ,5
1133,22:16:00,22:16:00,ΠΕΙΡ,6
1134,22:25:00,22:25:00,ΠΕΙΡ,1
1134,22:27:00,22:27:00,ΠΛΕΥ,2
1134,22:31:00,22:31:00,ΠΑΙΡ,3
1134,22:36:00,22:36:00,ΠΡΟΥ,5
1134,22:43:00,22:43:00,ΑΘΗΝ,6
1135,23:03:00,23:03:00,ΑΘΗΝ,1
1135,23:06:00,23:06:00,ΠΡΟΥ,2
1135,23:12:00,23:12:00,ΠΑΙΡ,4
1135,23:15:00,23:15:00,ΠΛΕΥ,5
1135,23:21:00,23:21:00,ΠΕΙΡ,6
11530,05:00:00,05:00:00,ΟΙΝΟ,1
11530,05:08:00,05:08:00,ΑΥΛΙ,2
11530,05:19:00,05:19:00,ΧΑΛΚ,3
1202,05:03:00,05:03:00,ΑΘΗΝ,1
1202,05:06:00,05:06:00,ΠΑΝΓ,2
1202,05:08:00,05:08:00,ΠΥΡΟ,3
1202,05:11:00,05:11:00,ΚΑΧΡ,4
1202,05:15:00,05:15:00,ΠΜΕΤ,5
1202,05:17:00,05:17:00,ΠΗΡΑ,6
1202,05:21:00,05:21:00,ΠΝΕΡ,7
1202,05:23:00,05:23:00,ΠΚΗΦ,8
1202,05:26:00,05:26:00,ΠΠΕΝ,9
1202,05:29:00,05:29:00,ΠΔΟΥ,10
1202,05:33:00,05:33:00,ΠΠΑΛ,11
1202,05:36:00,05:36:00,ΠΠΑΙ,12
1202,05:42:00,05:42:00,ΠΚΡΩ,13
1202,05:47:00,05:47:00,ΠΑΕΡ,14
1203,06:15:00,06:15:00,ΠΑΕΡ,1
1203,06:18:00,06:18:00,ΠΚΡΩ,2
1203,06:24:00,06:24:00,ΠΠΑΙ,3
1203,06:26:00,06:26:00,ΠΠΑΛ,4
1203,06:31:00,06:31:00,ΠΔΟΥ,5
1203,06:33:00,06:33:00,ΠΠΕΝ,6
1203,06:35:00,06:35:00,ΠΚΗΦ,7
1203,06:38:00,06:38:00,ΠΝΕΡ,8
1203,06:40:00,06:40:00,ΠΗΡΑ,9
1203,06:42:00,06:42:00,ΠΜΕΤ,10
1203,06:46:00,06:46:00,ΚΑΧΡ,11
1203,06:48:00,06:48:00,ΠΥΡΟ,12
1203,06:51:00,06:51:00,ΠΑΝΓ,13
1203,06:56:00,06:56:00,ΑΘΗΝ,14
1204,06:03:00,06:03:00,ΑΘΗΝ,1
1204,06:06:00,06:06:00,ΠΑΝΓ,2
1204,06:08:00,06:08:00,ΠΥΡΟ,3
1204,06:11:00,06:11:00,ΚΑΧΡ,4
1204,06:15:00,06:15:00,ΠΜΕΤ,5
1204,06:17:00,06:17:00,ΠΗΡΑ,6
1204,06:21:00,06:21:00,ΠΝΕΡ,7
1204,06:23:00,06:23:00,ΠΚΗΦ,8
1204,06:26:00,06:26:00,ΠΠΕΝ,9
1204,06:29:00,06:29:00,ΠΔΟΥ,10
1204,06:33:00,06:33:00,ΠΠΑΛ,11
1204,06:36:00,06:36:00,ΠΠΑΙ,12
1204,06:42:00,06:42:00,ΠΚΡΩ,13
1204,06:47:00,06:47:00,ΠΑΕΡ,14
1205,07:15:00,07:15:00,ΠΑΕΡ,1
1205,07:18:00,07:18:00,ΠΚΡΩ,2
1205,07:24:00,07:24:00,ΠΠΑΙ,3
1205,07:26:00,07:26:00,ΠΠΑΛ,4
1205,07:31:00,07:31:00,ΠΔΟΥ,5
1205,07:33:00,07:33:00,ΠΠΕΝ,6
1205,07:35:00,07:35:00,ΠΚΗΦ,7
1205,07:38:00,07:38:00,ΠΝΕΡ,8
1205,07:40:00,07:40:00,ΠΗΡΑ,9
1205,07:42:00,07:42:00,ΠΜΕΤ,10
1205,07:46:00,07:46:00,ΚΑΧΡ,11
1205,07:48:00,07:48:00,ΠΥΡΟ,12
1205,07:51:00,07:51:00,ΠΑΝΓ,13
1205,07:56:00,07:56:00,ΑΘΗΝ,14
1206,07:03:00,07:03:00,ΑΘΗΝ,1
1206,07:06:00,07:06:00,ΠΑΝΓ,2
1206,07:08:00,07:08:00,ΠΥΡΟ,3
1206,07:11:00,07:11:00,ΚΑΧΡ,4
1206,07:15:00,07:15:00,ΠΜΕΤ,5
1206,07:17:00,07:17:00,ΠΗΡΑ,6
1206,07:21:00,07:21:00,ΠΝΕΡ,7
1206,07:23:00,07:23:00,ΠΚΗΦ,8
1206,07:26:00,07:26:00,ΠΠΕΝ,9
1206,07:29:00,07:29:00,ΠΔΟΥ,10
1206,07:33:00,07:33:00,ΠΠΑΛ,11
1206,07:36:00,07:36:00,ΠΠΑΙ,12
1206,07:42:00,07:42:00,ΠΚΡΩ,13
1206,07:47:00,07:47:00,ΠΑΕΡ,14
1207,08:15:00,08:15:00,ΠΑΕΡ,1
1207,08:18:00,08:18:00,ΠΚΡΩ,2
1207,08:24:00,08:24:00,ΠΠΑΙ,3
1207,08:26:00,08:26:00,ΠΠΑΛ,4
1207,08:31:00,08:31:00,ΠΔΟΥ,5
1207,08:33:00,08:33:00,ΠΠΕΝ,6
1207,08:35:00,08:35:00,ΠΚΗΦ,7
1207,08:38:00,08:38:00,ΠΝΕΡ,8
1207,08:40:00,08:40:00,ΠΗΡΑ,9
1207,08:42:00,08:42:00,ΠΜΕΤ,10
1207,08:46:00,08:46:00,ΚΑΧΡ,11
1207,08:48:00,08:48:00,ΠΥΡΟ,12
1207,08:51:00,08:51:00,ΠΑΝΓ,13
1207,08:56:00,08:56:00,ΑΘΗΝ,14
1208,08:03:00,08:03:00,ΑΘΗΝ,1
1208,08:06:00,08:06:00,ΠΑΝΓ,2
1208,08:08:00,08:08:00,ΠΥΡΟ,3
1208,08:11:00,08:11:00,ΚΑΧΡ,4
1208,08:15:00,08:15:00,ΠΜΕΤ,5
1208,08:17:00,08:17:00,ΠΗΡΑ,6
1208,08:21:00,08:21:00,ΠΝΕΡ,7
1208,08:23:00,08:23:00,ΠΚΗΦ,8
1208,08:26:00,08:26:00,ΠΠΕΝ,9
1208,08:29:00,08:29:00,ΠΔΟΥ,10
1208,08:33:00,08:33:00,ΠΠΑΛ,11
1208,08:36:00,08:36:00,ΠΠΑΙ,12
1208,08:42:00,08:42:00,ΠΚΡΩ,13
1208,08:47:00,08:47:00,ΠΑΕΡ,14
1209,09:15:00,09:15:00,ΠΑΕΡ,1
1209,09:18:00,09:18:00,ΠΚΡΩ,2
1209,09:24:00,09:24:00,ΠΠΑΙ,3
1209,09:26:00,09:26:00,ΠΠΑΛ,4
1209,09:31:00,09:31:00,ΠΔΟΥ,5
1209,09:33:00,09:33:00,ΠΠΕΝ,6
1209,09:35:00,09:35:00,ΠΚΗΦ,7
1209,09:38:00,09:38:00,ΠΝΕΡ,8
1209,09:40:00,09:40:00,ΠΗΡΑ,9
1209,09:42:00,09:42:00,ΠΜΕΤ,10
1209,09:46:00,09:46:00,ΚΑΧΡ,11
1209,09:48:00,09:48:00,ΠΥΡΟ,12
1209,09:51:00,09:51:00,ΠΑΝΓ,13
1209,09:56:00,09:56:00,ΑΘΗΝ,14
1210,09:03:00,09:03:00,ΑΘΗΝ,1
1210,09:06:00,09:06:00,ΠΑΝΓ,2
1210,09:08:00,09:08:00,ΠΥΡΟ,3
1210,09:11:00,09:11:00,ΚΑΧΡ,4
1210,09:15:00,09:15:00,ΠΜΕΤ,5
1210,09:17:00,09:17:00,ΠΗΡΑ,6
1210,09:21:00,09:21:00,ΠΝΕΡ,7
1210,09:23:00,09:23:00,ΠΚΗΦ,8
1210,09:26:00,09:26:00,ΠΠΕΝ,9
1210,09:29:00,09:29:00,ΠΔΟΥ,10
1210,09:33:00,09:33:00,ΠΠΑΛ,11
1210,09:36:00,09:36:00,ΠΠΑΙ,12
1210,09:42:00,09:42:00,ΠΚΡΩ,13
1210,09:47:00,09:47:00,ΠΑΕΡ,14
1211,10:15:00,10:15:00,ΠΑΕΡ,1
1211,10:18:00,10:18:00,ΠΚΡΩ,2
1211,10:24:00,10:24:00,ΠΠΑΙ,3
1211,10:26:00,10:26:00,ΠΠΑΛ,4
1211,10:31:00,10:31:00,ΠΔΟΥ,5
1211,10:33:00,10:33:00,ΠΠΕΝ,6
1211,10:35:00,10:35:00,ΠΚΗΦ,7
1211,10:38:00,10:38:00,ΠΝΕΡ,8
1211,10:40:00,10:40:00,ΠΗΡΑ,9
1211,10:42:00,10:42:00,ΠΜΕΤ,10
1211,10:46:00,10:46:00,ΚΑΧΡ,11
1211,10:48:00,10:48:00,ΠΥΡΟ,12
1211,10:51:00,10:51:00,ΠΑΝΓ,13
1211,10:56:00,10:56:00,ΑΘΗΝ,14
1212,10:03:00,10:03:00,ΑΘΗΝ,1
1212,10:06:00,10:06:00,ΠΑΝΓ,2
1212,10:08:00,10:08:00,ΠΥΡΟ,3
1212,10:11:00,10:11:00,ΚΑΧΡ,4
1212,10:15:00,10:15:00,ΠΜΕΤ,5
1212,10:17:00,10:17:00,ΠΗΡΑ,6
1212,10:21:00,10:21:00,ΠΝΕΡ,7
1212,10:23:00,10:23:00,ΠΚΗΦ,8
1212,10:26:00,10:26:00,ΠΠΕΝ,9
1212,10:29:00,10:29:00,ΠΔΟΥ,10
1212,10:33:00,10:33:00,ΠΠΑΛ,11
1212,10:36:00,10:36:00,ΠΠΑΙ,12
1212,10:42:00,10:42:00,ΠΚΡΩ,13
1212,10:47:00,10:47:00,ΠΑΕΡ,14
1213,11:15:00,11:15:00,ΠΑΕΡ,1
1213,11:18:00,11:18:00,ΠΚΡΩ,2
1213,11:24:00,11:24:00,ΠΠΑΙ,3
1213,11:26:00,11:26:00,ΠΠΑΛ,4
1213,11:31:00,11:31:00,ΠΔΟΥ,5
1213,11:33:00,11:33:00,ΠΠΕΝ,6
1213,11:35:00,11:35:00,ΠΚΗΦ,7
1213,11:38:00,11:38:00,ΠΝΕΡ,8
1213,11:40:00,11:40:00,ΠΗΡΑ,9
1213,11:42:00,11:42:00,ΠΜΕΤ,10
1213,11:46:00,11:46:00,ΚΑΧΡ,11
1213,11:48:00,11:48:00,ΠΥΡΟ,12
1213,11:51:00,11:51:00,ΠΑΝΓ,13
1213,11:56:00,11:56:00,ΑΘΗΝ,14
1214,11:03:00,11:03:00,ΑΘΗΝ,1
1214,11:06:00,11:06:00,ΠΑΝΓ,2
1214,11:08:00,11:08:00,ΠΥΡΟ,3
1214,11:11:00,11:11:00,ΚΑΧΡ,4
1214,11:15:00,11:15:00,ΠΜΕΤ,5
1214,11:17:00,11:17:00,ΠΗΡΑ,6
1214,11:21:00,11:21:00,ΠΝΕΡ,7
1214,11:23:00,11:23:00,ΠΚΗΦ,8
1214,11:26:00,11:26:00,ΠΠΕΝ,9
1214,11:29:00,11:29:00,ΠΔΟΥ,10
1214,11:33:00,11:33:00,ΠΠΑΛ,11
1214,11:36:00,11:36:00,ΠΠΑΙ,12
1214,11:42:00,11:42:00,ΠΚΡΩ,13
1214,11:47:00,11:47:00,ΠΑΕΡ,14
1215,12:15:00,12:15:00,ΠΑΕΡ,1
1215,12:18:00,12:18:00,ΠΚΡΩ,2
1215,12:24:00,12:24:00,ΠΠΑΙ,3
1215,12:26:00,12:26:00,ΠΠΑΛ,4
1215,12:31:00,12:31:00,ΠΔΟΥ,5
1215,12:33:00,12:33:00,ΠΠΕΝ,6
1215,12:35:00,12:35:00,ΠΚΗΦ,7
1215,12:38:00,12:38:00,ΠΝΕΡ,8
1215,12:40:00,12:40:00,ΠΗΡΑ,9
1215,12:42:00,12:42:00,ΠΜΕΤ,10
1215,12:46:00,12:46:00,ΚΑΧΡ,11
1215,12:48:00,12:48:00,ΠΥΡΟ,12
1215,12:51:00,12:51:00,ΠΑΝΓ,13
1215,12:56:00,12:56:00,ΑΘΗΝ,14
1216,12:03:00,12:03:00,ΑΘΗΝ,1
1216,12:06:00,12:06:00,ΠΑΝΓ,2
1216,12:08:00,12:08:00,ΠΥΡΟ,3
1216,12:11:00,12:11:00,ΚΑΧΡ,4
1216,12:15:00,12:15:00,ΠΜΕΤ,5
1216,12:17:00,12:17:00,ΠΗΡΑ,6
1216,12:21:00,12:21:00,ΠΝΕΡ,7
1216,12:23:00,12:23:00,ΠΚΗΦ,8
1216,12:26:00,12:26:00,ΠΠΕΝ,9
1216,12:29:00,12:29:00,ΠΔΟΥ,10
1216,12:33:00,12:33:00,ΠΠΑΛ,11
1216,12:36:00,12:36:00,ΠΠΑΙ,12
1216,12:42:00,12:42:00,ΠΚΡΩ,13
1216,12:47:00,12:47:00,ΠΑΕΡ,14
1217,13:15:00,13:15:00,ΠΑΕΡ,1
1217,13:18:00,13:18:00,ΠΚΡΩ,2
1217,13:24:00,13:24:00,ΠΠΑΙ,3
1217,13:26:00,13:26:00,ΠΠΑΛ,4
1217,13:31:00,13:31:00,ΠΔΟΥ,5
1217,13:33:00,13:33:00,ΠΠΕΝ,6
1217,13:35:00,13:35:00,ΠΚΗΦ,7
1217,13:38:00,13:38:00,ΠΝΕΡ,8
1217,13:40:00,13:40:00,ΠΗΡΑ,9
1217,13:42:00,13:42:00,ΠΜΕΤ,10
1217,13:46:00,13:46:00,ΚΑΧΡ,11
1217,13:48:00,13:48:00,ΠΥΡΟ,12
1217,13:51:00,13:51:00,ΠΑΝΓ,13
1217,13:56:00,13:56:00,ΑΘΗΝ,14
1218,13:03:00,13:03:00,ΑΘΗΝ,1
1218,13:06:00,13:06:00,ΠΑΝΓ,2
1218,13:08:00,13:08:00,ΠΥΡΟ,3
1218,13:11:00,13:11:00,ΚΑΧΡ,4
1218,13:15:00,13:15:00,ΠΜΕΤ,5
1218,13:17:00,13:17:00,ΠΗΡΑ,6
1218,13:21:00,13:21:00,ΠΝΕΡ,7
1218,13:23:00,13:23:00,ΠΚΗΦ,8
1218,13:26:00,13:26:00,ΠΠΕΝ,9
1218,13:29:00,13:29:00,ΠΔΟΥ,10
1218,13:33:00,13:33:00,ΠΠΑΛ,11
1218,13:36:00,13:36:00,ΠΠΑΙ,12
1218,13:42:00,13:42:00,ΠΚΡΩ,13
1218,13:47:00,13:47:00,ΠΑΕΡ,14
1219,14:15:00,14:15:00,ΠΑΕΡ,1
1219,14:18:00,14:18:00,ΠΚΡΩ,2
1219,14:24:00,14:24:00,ΠΠΑΙ,3
1219,14:26:00,14:26:00,ΠΠΑΛ,4
1219,14:31:00,14:31:00,ΠΔΟΥ,5
1219,14:33:00,14:33:00,ΠΠΕΝ,6
1219,14:35:00,14:35:00,ΠΚΗΦ,7
1219,14:38:00,14:38:00,ΠΝΕΡ,8
1219,14:40:00,14:40:00,ΠΗΡΑ,9
1219,14:42:00,14:42:00,ΠΜΕΤ,10
1219,14:46:00,14:46:00,ΚΑΧΡ,11
1219,14:48:00,14:48:00,ΠΥΡΟ,12
1219,14:51:00,14:51:00,ΠΑΝΓ,13
1219,14:56:00,14:56:00,ΑΘΗΝ,14
1220,14:03:00,14:03:00,ΑΘΗΝ,1
1220,14:06:00,14:06:00,ΠΑΝΓ,2
1220,14:08:00,14:08:00,ΠΥΡΟ,3
1220,14:11:00,14:11:00,ΚΑΧΡ,4
